frameNum,pointNum,xPos,yPos,zPos,Doppler,SNR,cluster,global_cluster
548,1,0.1625733663158597,1.4719738894101453,0.3311634614723662,0.0,1.0,0,11
548,1,0.1772847309529972,1.4702745848008882,0.3311634614723662,0.0,1.0,0,11
548,1,0.1927985174243231,1.4747015215354713,0.3014807171525402,0.0,1.0,0,11
548,1,0.207535646682607,1.4726998340789217,0.3014807171525402,0.0,1.0,0,11
548,1,0.2037249181991326,1.3479645938194762,0.2763490461675014,0.0,1.0,0,11
548,1,0.2680283366326906,1.393659365446291,0.3173604374604207,0.0,1.0,0,11
548,1,0.3245622406853951,1.451404560369481,0.3014807171525402,0.0,1.0,0,11
548,1,0.3390598160890662,1.4480864225085806,0.3014807171525402,0.0,1.0,0,11
548,1,0.3531919632835529,1.5084432371535017,0.3140465526450596,0.0,1.0,0,11
548,1,0.367951803448923,1.4410160707912787,0.3014807171525402,0.0,1.0,0,11
548,1,0.3832881801000889,1.5010781903810966,0.3140465526450596,0.0,1.0,0,11
548,1,0.3823433262305781,1.4372645639641255,0.3014807171525402,0.0,1.0,0,11
548,1,0.3982795472415066,1.49717031926609,0.3140465526450596,0.0,1.0,0,11
548,1,0.3966966149999377,1.4333693318847176,0.3014807171525402,0.0,1.0,0,11
548,1,0.4155577523311358,1.5015195877547094,0.2674350050701922,0.0,1.0,0,11
548,1,0.4321853201533369,1.5615993688241292,0.2781357889200671,0.0,1.0,0,11
548,1,0.4110102344401501,1.429330764072999,0.3014807171525402,0.0,1.0,0,11
548,1,0.4305519199075313,1.4972890042331564,0.2674350050701922,0.0,1.0,0,11
548,1,0.4477794441423257,1.557199508435432,0.2781357889200671,0.0,1.0,0,11
548,1,0.4252827532012632,1.4251492643823678,0.3014807171525402,0.0,1.0,0,11
548,1,0.4455030326526527,1.49290869306561,0.2674350050701922,0.0,1.0,0,11
548,1,0.464826692738651,1.5576634938409486,0.245676296005548,0.0,1.0,0,11
548,1,0.482639394467687,1.6173549780939778,0.2550908985897023,0.0,1.0,0,11
548,1,0.4604095954677519,1.4883790922795168,0.2674350050701922,0.0,1.0,0,11
548,1,0.480379826579708,1.552937421965996,0.245676296005548,0.0,1.0,0,11
548,1,0.497909824307632,1.5543774052808654,0.1968068737529669,0.0,1.0,0,11
548,1,0.5726049487477791,1.6717179300126557,-0.1061512851423338,0.0,1.0,0,11
549,1,0.1625733663158597,1.4719738894101453,0.3311634614723662,0.0,1.0,0,11
549,1,0.1772847309529972,1.4702745848008882,0.3311634614723662,0.0,1.0,0,11
549,1,0.1927985174243231,1.4747015215354713,0.3014807171525402,0.0,1.0,0,11
549,1,0.207535646682607,1.4726998340789217,0.3014807171525402,0.0,1.0,0,11
549,1,0.2037249181991326,1.3479645938194762,0.2763490461675014,0.0,1.0,0,11
